Wall time,Step,Value
1709518032.9855237,445,0.9263960719108582
1709518034.271462,451,0.9515877962112427
1709518036.1904595,460,0.9507045149803162
1709518036.830591,463,0.995007336139679
1709518037.058658,464,0.9629390835762024
1709518039.2470882,474,0.9896667003631592
1709518042.9909735,491,0.9277652502059937
1709518043.4396741,493,0.9463285207748413
1709518047.6603947,512,0.9175074100494385
1709518048.0914345,514,0.9161932468414307
1709518048.7641127,517,0.9323183298110962
1709518050.5270102,525,0.9101006984710693
1709518051.8430667,531,0.8616037964820862
1709518052.2821681,533,0.8946407437324524
1709518052.931572,536,0.8605037927627563
1709518054.2504616,542,0.8757907152175903
1709518055.2985406,547,0.8850980401039124
1709518063.200694,557,0.22005891799926758
1709518064.4317675,563,0.213082954287529
1709518071.4701686,569,0.8717091679573059
1709518072.3483746,573,0.8651739954948425
1709518073.660691,579,0.9121428728103638
1709518074.0818217,581,0.9122045040130615
1709518074.755884,584,0.9150648713111877
1709518075.2039595,586,0.907393753528595
1709518075.4150174,587,0.907932698726654
1709518076.523769,592,0.8846269249916077
1709518076.750805,593,0.8877907991409302
1709518078.7195675,602,0.8974472880363464
1709518080.428633,610,0.9016529321670532
1709518081.5099587,615,0.935309886932373
1709518082.584371,620,0.9227304458618164
1709518083.009454,622,0.919604480266571
1709518085.641847,634,0.852851390838623
1709518087.154111,641,0.8756468892097473
1709518087.3618295,642,0.8759427666664124
1709518087.7908323,644,0.9027445316314697
1709518088.44991,647,0.8959590792655945
1709518088.8968515,649,0.8671614527702332
1709518091.5060983,661,0.8920532464981079
1709518092.1403894,664,0.8611719012260437
1709518093.0185056,668,0.8854197263717651
1709518093.6705415,671,0.8678467869758606
1709518094.3156466,674,0.85406094789505
1709518095.1814253,678,0.8836995959281921
1709518095.398425,679,0.8511303663253784
1709518096.3086643,683,0.8963218927383423
1709518097.3779612,688,0.8800930380821228
1709518101.3049686,706,0.9034237265586853
1709518103.0494864,714,0.8815895318984985
1709518103.8999288,718,0.8693596720695496
1709518104.7619514,722,0.8782172799110413
1709518104.9839513,723,0.8690488338470459
1709518106.5206354,730,0.8655966520309448
1709518108.4997346,739,0.844397246837616
1709518109.353774,743,0.8687059283256531
1709518110.2083733,747,0.8646976351737976
1709518111.0607285,751,0.87302166223526
1709518111.2687738,752,0.9074966907501221
1709518112.1195714,756,0.8938927054405212
1709518114.0539148,765,0.8853896260261536
1709518114.9271634,769,0.8748173117637634
1709518115.1492248,770,0.8713666200637817
1709518115.3732927,771,0.8832283020019531
1709518115.7988575,773,0.9139224886894226
1709518116.038857,774,0.8901271224021912
1709518117.3711338,780,0.8579093813896179
1709518118.230251,784,0.8366941213607788
1709518118.4618146,785,0.8698714971542358
1709518118.8959749,787,0.839042603969574
1709518119.9670832,792,0.8490277528762817
1709518120.1820831,793,0.8366689682006836
1709518120.3950827,794,0.8134728074073792
1709518121.2571309,798,0.8482341766357422
1709518122.1388452,802,0.8557292819023132
1709518123.2167583,807,0.8965720534324646
1709518123.4458082,808,0.8538757562637329
1709518123.6598077,809,0.9069836139678955
1709518128.6435344,832,0.8977130651473999
1709518135.304272,836,0.22402024269104004
1709518135.7192712,838,0.21448013186454773
1709518136.751142,843,0.22471889853477478
1709518147.6377406,867,0.8651054501533508
1709518148.063927,869,0.8275390863418579
1709518149.1512828,874,0.8620818257331848
1709518149.5885134,876,0.8393687605857849
1709518150.4441075,880,0.8681681752204895
1709518150.8882012,882,0.8426334261894226
1709518152.634556,890,0.890376091003418
1709518153.9598444,896,0.8357314467430115
1709518154.853494,900,0.8363468647003174
1709518156.3927393,907,0.8712593913078308
1709518156.8198519,909,0.8657374978065491
1709518158.1336346,915,0.843085765838623
1709518158.5577507,917,0.8612326979637146
1709518159.1958833,920,0.7945048809051514
1709518159.848502,923,0.8026331067085266
1709518161.5981982,931,0.8389846682548523
1709518161.8278346,932,0.8044525384902954
1709518162.489493,935,0.8364903330802917
1709518163.991523,942,0.8192972540855408
1709518164.6417003,945,0.8266734480857849
1709518166.6165156,954,0.8453147411346436
1709518167.47763,958,0.8879428505897522
1709518168.1286972,961,0.8531836867332458
1709518168.3366969,962,0.8557073473930359
1709518170.3236036,971,0.8436710834503174
1709518170.5447283,972,0.872649610042572
1709518171.420023,976,0.8571490049362183
1709518171.8756828,978,0.8207297921180725
1709518172.0856864,979,0.8113712668418884
1709518172.962037,983,0.7989503741264343
1709518173.1720414,984,0.8346110582351685
1709518173.8392394,987,0.8361425995826721
1709518174.0502553,988,0.8336021304130554
1709518175.7665782,996,0.8015121221542358
1709518176.6757457,1000,0.799823522567749
1709518177.1133845,1002,0.7864601016044617
1709518177.554425,1004,0.8322155475616455
1709518177.767425,1005,0.805816113948822
1709518179.8043013,1014,0.8197271227836609
1709518180.4920008,1017,0.8391144275665283
1709518182.2334182,1025,0.8061789274215698
1709518182.669461,1027,0.7836495041847229
1709518184.8232386,1037,0.7941477298736572
1709518186.3426533,1044,0.8320255875587463
1709518189.1553674,1057,0.8085397481918335
1709518190.4475303,1063,0.7937324047088623
1709518191.105678,1066,0.820243239402771
1709518191.531751,1068,0.7967135906219482
1709518192.4133945,1072,0.7950825095176697
1709518193.3138118,1076,0.7621811628341675
1709518193.7424347,1078,0.7831441164016724
1709518194.84273,1083,0.7935903668403625
1709518195.05644,1084,0.7836118340492249
1709518197.024875,1093,0.7930824756622314
1709518198.3234172,1099,0.8023868203163147
1709518199.1715019,1103,0.8240819573402405
1709518199.4036417,1104,0.8092803955078125
1709518201.5829716,1114,0.7788724303245544
1709518202.6483085,1119,0.8008878231048584
1709518211.3667681,1133,0.1966431885957718
1709518211.7345338,1135,0.31719833612442017
1709518221.6064813,1155,0.7955437898635864
1709518221.8195996,1156,0.8735044002532959
1709518222.7096677,1160,0.8341344594955444
1709518222.919712,1161,0.8224810361862183
1709518223.1447113,1162,0.8103482127189636
1709518227.2357965,1180,0.8011152148246765
1709518229.850236,1192,0.8144366145133972
1709518230.067302,1193,0.8083664178848267
1709518231.391412,1199,0.7723596692085266
1709518231.840468,1201,0.795853853225708
1709518233.2230103,1206,0.8072308301925659
1709518238.8369145,1232,0.7754428386688232
1709518239.2809222,1234,0.751427412033081
1709518241.4747548,1244,0.7844374775886536
1709518243.993662,1255,0.8415824174880981
1709518244.6443589,1258,0.8124485611915588
1709518245.2994573,1261,0.8084461092948914
1709518248.2004807,1274,0.7819695472717285
1709518249.7260535,1281,0.8089386224746704
1709518251.0485818,1287,0.8107291460037231
1709518252.6097975,1294,0.8100343346595764
1709518253.9273598,1300,0.7783671021461487
1709518256.137563,1310,0.7906633019447327
1709518257.2530284,1315,0.7839228510856628
1709518257.4902139,1316,0.779488205909729
1709518258.151985,1319,0.7972820997238159
1709518259.89549,1327,0.7832266688346863
1709518260.5424888,1330,0.790032148361206
1709518261.194655,1333,0.8196285367012024
1709518261.8276787,1336,0.7888123989105225
1709518262.0476863,1337,0.7690445184707642
1709518265.9393566,1355,0.7637728452682495
1709518269.209121,1370,0.7836042046546936
1709518272.5233145,1385,0.8324597477912903
1709518273.1553807,1388,0.8043362498283386
1709518273.3655033,1389,0.8239783048629761
1709518273.793233,1391,0.8297654390335083
1709518274.0222363,1392,0.8243640661239624
1709518284.5528328,1414,0.19954900443553925
1709518285.530831,1419,0.31688374280929565
1709518292.025576,1422,0.7814887762069702
1709518292.8718755,1426,0.8005588054656982
1709518293.3079846,1428,0.7791130542755127
1709518294.1912253,1432,0.8009471893310547
1709518295.068337,1436,0.7848525643348694
1709518295.9211378,1440,0.7897979617118835
1709518301.3930988,1465,0.7856605648994446
1709518301.6171935,1466,0.790959358215332
1709518304.0070865,1477,0.7960160374641418
1709518305.8957148,1485,0.7871087193489075
1709518306.1467147,1486,0.8033736944198608
1709518306.859713,1489,0.7825843691825867
1709518307.3167121,1491,0.7719016075134277
1709518307.5476189,1492,0.771263062953949
1709518309.604979,1501,0.7623983025550842
1709518311.2386537,1508,0.7720990180969238
1709518314.6270125,1523,0.7869141697883606
1709518314.851012,1524,0.7774631381034851
1709518315.5204554,1527,0.7653663158416748
1709518320.782832,1551,0.7957276105880737
1709518320.99388,1552,0.7841055989265442
1709518321.4099383,1554,0.7475082874298096
1709518322.9318218,1561,0.7691125869750977
1709518324.4298651,1568,0.8084975481033325
1709518324.6459365,1569,0.7609360218048096
1709518326.6533573,1578,0.7795162200927734
1709518327.6303256,1582,0.7889743447303772
1709518328.0693288,1584,0.7880220413208008
1709518328.954987,1588,0.7728472948074341
1709518330.9412653,1597,0.8173890709877014
1709518332.5378966,1604,0.7533134818077087
1709518332.7518966,1605,0.7550947070121765
1709518333.865904,1610,0.7628330588340759
1709518335.6725123,1618,0.7688141465187073
1709518337.7556174,1627,0.7671058773994446
1709518337.9806173,1628,0.7594962120056152
1709518338.88062,1632,0.736794650554657
1709518340.0276222,1637,0.7655375003814697
1709518340.7132363,1640,0.749926745891571
1709518341.1542351,1642,0.717512845993042
1709518341.8112342,1645,0.7593303918838501
1709518342.546195,1648,0.7382962107658386
1709518343.4298925,1652,0.7446211576461792
1709518345.260918,1660,0.7643733024597168
1709518347.0080528,1668,0.7763186693191528
1709518347.8998785,1672,0.7481231689453125
1709518348.5970404,1675,0.7677445411682129
1709518350.153198,1682,0.7545875310897827
1709518357.8663433,1691,0.18360188603401184
1709518358.703892,1695,0.1872926950454712
1709518358.9228919,1696,0.17891836166381836
1709518359.1408913,1697,0.18867026269435883
1709518359.570891,1699,0.18392051756381989
1709518360.2008896,1702,0.19593693315982819
1709518367.2396588,1709,0.7892065048217773
1709518369.293946,1718,0.7689564824104309
1709518371.5557475,1728,0.7349365949630737
1709518372.4734397,1732,0.7375522255897522
1709518372.9794533,1734,0.7362939715385437
1709518373.662562,1737,0.7587535381317139
1709518374.7753472,1742,0.7708512544631958
1709518375.4233954,1745,0.776332676410675
1709518375.6483965,1746,0.7842316627502441
1709518375.8863947,1747,0.7733990550041199
1709518376.9839833,1752,0.7803292870521545
1709518380.0368578,1766,0.7623307108879089
1709518382.0509994,1775,0.770491898059845
1709518383.4111795,1781,0.7612839341163635
1709518384.9683785,1788,0.7802700400352478
1709518385.183383,1789,0.7868654131889343
1709518387.1621714,1798,0.7871086001396179
1709518388.8213108,1805,0.7681876420974731
1709518391.4534578,1817,0.7852951884269714
1709518392.9982307,1824,0.7958669662475586
1709518393.4482305,1826,0.8027302622795105
1709518394.3908212,1830,0.8080729842185974
1709518396.582005,1840,0.8194894790649414
1709518396.7950048,1841,0.7984856367111206
1709518397.4766078,1844,0.7838491797447205
1709518398.5517159,1849,0.7905581593513489
1709518399.4257822,1853,0.7793043255805969
1709518402.288704,1866,0.7786056995391846
1709518402.9638839,1869,0.7727700471878052
1709518404.2823815,1875,0.8119431138038635
1709518404.5014474,1876,0.754586398601532
1709518404.7158184,1877,0.774982750415802
1709518412.0945475,1911,0.7683271765708923
1709518413.4072185,1917,0.7741881012916565
1709518414.9716535,1924,0.7500653862953186
1709518416.274401,1930,0.7670232653617859
1709518417.1504698,1934,0.7651509046554565
1709518417.594595,1936,0.7666230201721191
1709518418.0376096,1938,0.7590551972389221
1709518419.3099213,1944,0.7770113348960876
1709518419.9736986,1947,0.7791627049446106
1709518420.4058757,1949,0.7813584208488464
1709518421.0508063,1952,0.7946373224258423
1709518421.7030096,1955,0.7773057818412781
1709518422.359833,1958,0.7936424016952515
1709518424.2818475,1967,0.7991030812263489
1709518424.704538,1969,0.77318274974823
1709518433.0886898,1981,0.19302035868167877
1709518433.2936895,1982,0.19091349840164185
1709518433.4982257,1983,0.18740180134773254
1709518442.1216989,1997,0.7873535752296448
1709518443.0118582,2001,0.7709776759147644
1709518443.876748,2005,0.7669593691825867
1709518444.7807543,2009,0.7620347738265991
1709518445.6602335,2013,0.7530115842819214
1709518446.0813427,2015,0.7611086368560791
1709518446.5165293,2017,0.7612006664276123
1709518448.3004014,2025,0.7683732509613037
1709518448.7485375,2027,0.7670544981956482
1709518449.4299703,2030,0.7729634046554565
1709518450.0980427,2033,0.7809894680976868
1709518450.7671006,2036,0.7907266616821289
1709518451.2071002,2038,0.7450317740440369
1709518451.9372604,2041,0.7588152885437012
1709518456.1360984,2060,0.7848953008651733
1709518458.8516495,2072,0.7690683007240295
1709518459.063649,2073,0.796259880065918
1709518459.2807152,2074,0.7984197735786438
1709518459.7337177,2076,0.7879499793052673
1709518459.9617264,2077,0.7735421657562256
1709518460.4093406,2079,0.7894180417060852
1709518460.8783398,2081,0.7643144726753235
1709518461.75738,2085,0.7750250697135925
1709518462.641965,2089,0.7498753070831299
1709518463.762566,2094,0.7524648904800415
1709518464.2046309,2096,0.7568474411964417
1709518465.7877336,2103,0.7538856267929077
1709518467.6364915,2111,0.7813531160354614
1709518468.5600278,2115,0.7543449401855469
1709518469.6746624,2120,0.7548474669456482
1709518470.0996985,2122,0.7407578229904175
1709518470.3087664,2123,0.7417223453521729
1709518473.6222773,2138,0.7672462463378906
1709518474.29734,2141,0.7885532379150391
1709518474.9615242,2144,0.7704102396965027
1709518475.1705234,2145,0.7565479278564453
1709518476.0431135,2149,0.7431617379188538
1709518476.4785428,2151,0.7305763959884644
1709518477.6445541,2156,0.7731185555458069
1709518479.4802701,2164,0.7651157975196838
1709518479.7002692,2165,0.7994999885559082
1709518480.6263921,2169,0.7629266381263733
1709518481.07551,2171,0.7744360566139221
1709518481.4980514,2173,0.7847381234169006
1709518482.4146588,2177,0.7763845920562744
1709518484.6132398,2187,0.7692195773124695
1709518485.061243,2189,0.799952507019043
1709518485.5352418,2191,0.7692404389381409
1709518485.7612453,2192,0.7935851812362671
1709518486.6608393,2196,0.7652092576026917
1709518487.3069623,2199,0.7778515815734863
1709518489.0827844,2207,0.7420123219490051
1709518489.9668813,2211,0.7344805598258972
1709518493.0784667,2225,0.7730990052223206
1709518493.9520528,2229,0.7696002721786499
1709518494.3820834,2231,0.7725538015365601
1709518495.4831781,2236,0.8065763115882874
1709518495.7072377,2237,0.7895053029060364
1709518496.1532362,2239,0.7721515893936157
1709518496.598315,2241,0.7868475317955017
1709518496.817319,2242,0.7887246012687683
1709518497.2623665,2244,0.7756220698356628
1709518497.720838,2246,0.7846465110778809
1709518497.9357123,2247,0.7624198794364929
1709518499.4771905,2254,0.7848773002624512
1709518506.413467,2257,0.1899690479040146
1709518507.456799,2262,0.18855491280555725
1709518517.0697384,2281,0.7779111266136169
1709518519.2238047,2291,0.7527667284011841
1709518520.5538383,2297,0.7729859352111816
1709518521.2309577,2300,0.7728066444396973
1709518521.8979795,2303,0.7843173146247864
1709518522.5438526,2306,0.7868353128433228
1709518522.7528527,2307,0.7708197236061096
1709518522.9828525,2308,0.802939236164093
1709518525.1491728,2318,0.8032601475715637
1709518525.3721812,2319,0.8004863262176514
1709518525.5883503,2320,0.8002342581748962
1709518526.0193532,2322,0.7699572443962097
1709518528.6094608,2334,0.7743696570396423
1709518528.822466,2335,0.7488253116607666
1709518529.2514086,2337,0.7361188530921936
1709518530.9860804,2345,0.772914469242096
1709518532.9635127,2354,0.7856932878494263
1709518536.6418488,2371,0.7847510576248169
1709518539.7129414,2385,0.7821974754333496
1709518540.6053379,2389,0.7803164720535278
1709518540.8153374,2390,0.7792044878005981
1709518541.2393417,2392,0.7663594484329224
1709518542.9457104,2400,0.7569047808647156
1709518543.3727517,2402,0.7331060767173767
1709518544.235926,2406,0.7491623163223267
1709518546.3830996,2416,0.7340050935745239
1709518548.1380079,2424,0.7392886877059937
1709518548.3455894,2425,0.7303643226623535
1709518550.7353873,2436,0.7506930232048035
1709518552.5000403,2444,0.7744683623313904
1709518553.8316622,2450,0.7599979639053345
1709518554.0697274,2451,0.7865951061248779
1709518554.523727,2453,0.7852181792259216
1709518554.963726,2455,0.7720082998275757
1709518556.054724,2460,0.752157986164093
1709518561.5448637,2485,0.7786823511123657
1709518561.7569094,2486,0.751697838306427
1709518563.9352124,2496,0.7542925477027893
1709518564.369212,2498,0.735706627368927
1709518565.2472615,2502,0.7597488164901733
1709518565.4777982,2503,0.7411752939224243
1709518567.8600771,2514,0.7054555416107178
1709518568.497235,2517,0.7341439723968506
1709518569.8260355,2523,0.7455517053604126
1709518570.9228847,2528,0.7679188251495361
1709518571.3540132,2530,0.7776147127151489
1709518571.7775767,2532,0.7787383198738098
1709518572.2206998,2534,0.7665637731552124
1709518579.9956942,2543,0.1813991665840149
1709518580.8176963,2547,0.1850467026233673
1709518581.6376948,2551,0.182343989610672
1709518582.0477624,2553,0.18434922397136688
1709518588.2959232,2556,0.7546585202217102
1709518590.2682037,2565,0.7330148220062256
1709518590.4933147,2566,0.7556692361831665
1709518592.7037776,2576,0.7395593523979187
1709518593.1397815,2578,0.7461559772491455
1709518595.773098,2590,0.7594390511512756
1709518596.0041015,2591,0.7514392733573914
1709518596.2141013,2592,0.7608964443206787
1709518597.0992239,2596,0.7491410374641418
1709518597.9633493,2600,0.7387266159057617
1709518599.2806048,2606,0.7431286573410034
1709518599.4897194,2607,0.7820417284965515
1709518602.9853811,2623,0.7546091079711914
1709518603.6196535,2626,0.7616015672683716
1709518604.2507207,2629,0.7846390604972839
1709518604.4633632,2630,0.7592803835868835
1709518606.1886995,2638,0.7594817280769348
1709518607.5205462,2644,0.7641980648040771
1709518608.8151453,2650,0.7475912570953369
1709518609.87949,2655,0.7924495339393616
1709518614.0559652,2674,0.8019277453422546
1709518614.9292126,2678,0.7703675627708435
1709518615.3572166,2680,0.7632118463516235
1709518616.4150803,2685,0.7623001933097839
1709518617.510636,2690,0.7531388401985168
1709518620.3278925,2703,0.7825127840042114
1709518621.2130816,2707,0.8166136741638184
1709518621.8561969,2710,0.7922089695930481
1709518625.157916,2725,0.7666703462600708
1709518627.5448003,2736,0.8248233199119568
1709518627.7748404,2737,0.8226449489593506
1709518628.4225643,2740,0.8306372761726379
1709518629.7530527,2746,0.8029648065567017
1709518631.2824297,2753,0.7727126479148865
1709518631.496964,2754,0.7914798259735107
1709518631.7051666,2755,0.784777045249939
1709518631.9161708,2756,0.8072746992111206
1709518632.124714,2757,0.8067899346351624
1709518634.0901,2766,0.7879447937011719
1709518639.024933,2789,0.7894750833511353
1709518639.2337556,2790,0.7998725771903992
1709518639.4427679,2791,0.7897812724113464
1709518640.9704993,2798,0.7736711502075195
1709518643.348201,2809,0.7755082249641418
1709518643.7888381,2811,0.7749608159065247
1709518646.3221967,2823,0.791674017906189
1709518652.318241,2824,0.19588488340377808
1709518652.938219,2827,0.19119350612163544
1709518653.3512187,2829,0.19608215987682343
1709518653.5772183,2830,0.19198064506053925
1709518653.9902177,2832,0.18812470138072968
1709518663.4624913,2851,0.8114913105964661
1709518664.5273235,2856,0.8076294660568237
1709518665.1654108,2859,0.8074819445610046
1709518665.80131,2862,0.7784795165061951
1709518667.746784,2871,0.79617840051651
1709518667.9548612,2872,0.7968081831932068
1709518669.681165,2880,0.7584061622619629
1709518669.8922017,2881,0.7617868185043335
1709518671.187893,2887,0.7588661909103394
1709518671.8360791,2890,0.7713936567306519
1709518673.136788,2896,0.7814372777938843
1709518673.560462,2898,0.7797080278396606
1709518674.003499,2900,0.7800339460372925
1709518677.677115,2917,0.7673192620277405
1709518678.1041229,2919,0.7637876868247986
1709518678.3133082,2920,0.7668159604072571
1709518678.5323074,2921,0.7790358662605286
1709518680.9192545,2932,0.7678684592247009
1709518683.141346,2942,0.7601537108421326
1709518684.8871915,2950,0.7672117352485657
1709518688.6367416,2967,0.7902538180351257
1709518690.2067432,2974,0.7918326258659363
1709518690.4267814,2975,0.8260619044303894
1709518691.0838423,2978,0.8113885521888733
1709518694.5549707,2994,0.7738139629364014
1709518695.4129837,2998,0.743014931678772
1709518696.5039892,3003,0.7348930835723877
1709518696.9401324,3005,0.7570040225982666
1709518697.3621376,3007,0.7449231743812561
1709518697.8118327,3009,0.7662832736968994
1709518698.2509491,3011,0.7577759027481079
1709518699.119997,3015,0.755455732345581
1709518699.3439968,3016,0.7532522678375244
1709518700.0050037,3019,0.7621678113937378
1709518701.4018703,3025,0.7700735330581665
1709518701.8518696,3027,0.7720772624015808
1709518702.5874932,3030,0.7831675410270691
1709518704.4385576,3038,0.7988186478614807
1709518704.9013302,3040,0.7942136526107788
1709518705.113648,3041,0.8050259947776794
1709518705.332703,3042,0.811119556427002
1709518707.31828,3050,0.7887246608734131
1709518710.5851934,3065,0.8225795030593872
1709518711.016193,3067,0.8073968887329102
1709518711.5651915,3069,0.8200803995132446
1709518711.9952297,3071,0.8083996772766113
1709518714.4516833,3082,0.7708312273025513
1709518715.3687575,3086,0.7853553891181946
1709518718.2127411,3099,0.7865195870399475
1709518719.0644197,3103,0.7727581262588501
1709518728.8317835,3122,0.19791194796562195
1709518737.7209938,3137,0.7981420159339905
1709518737.930055,3138,0.7714031934738159
1709518739.2672284,3144,0.7814949154853821
1709518739.4877677,3145,0.7665005922317505
1709518739.9378417,3147,0.7624132037162781
1709518740.6388395,3150,0.7366113066673279
1709518741.7349029,3155,0.7525142431259155
1709518742.6266415,3159,0.778713583946228
1709518743.0886405,3161,0.7588488459587097
1709518746.680363,3177,0.8207480311393738
1709518749.244767,3188,0.7819156050682068
1709518750.7919786,3195,0.7976799607276917
1709518751.0189822,3196,0.7960977554321289
1709518752.626167,3203,0.8049400448799133
1709518753.281284,3206,0.798271119594574
1709518758.5116763,3230,0.7543115615844727
1709518759.1606019,3233,0.7590367794036865
1709518760.691462,3240,0.787734866142273
1709518761.3524883,3243,0.7451424598693848
1709518761.5644875,3244,0.7733460664749146
1709518762.014551,3246,0.7785605192184448
1709518762.2317996,3247,0.7525471448898315
1709518763.7910855,3254,0.7908268570899963
1709518766.5692868,3267,0.8006232380867004
1709518767.6393101,3272,0.8086920380592346
1709518769.6000397,3281,0.7936102747917175
1709518770.043144,3283,0.8030978441238403
1709518770.4703066,3285,0.7790288329124451
1709518771.9735184,3292,0.8169970512390137
1709518774.78517,3305,0.7698006629943848
1709518775.2131739,3307,0.7727397680282593
1709518776.540952,3313,0.7687769532203674
1709518778.2920563,3321,0.7740716934204102
1709518779.6096644,3327,0.7759361267089844
1709518779.8336644,3328,0.7656384706497192
1709518780.9255564,3333,0.7640495896339417
1709518782.0016155,3338,0.7740256786346436
1709518783.5015874,3345,0.7567493319511414
1709518785.2757246,3353,0.7564923167228699
1709518786.1479492,3357,0.7875452637672424
1709518787.0009968,3361,0.7718877792358398
1709518789.8597634,3374,0.8365131616592407
1709518790.3228369,3376,0.7960309982299805
1709518790.799362,3378,0.7910061478614807
1709518791.4453712,3381,0.7988906502723694
1709518792.5434744,3386,0.8010590076446533
1709518802.2531872,3403,0.18284296989440918
1709518808.8096895,3408,0.7744937539100647
1709518812.763086,3426,0.7647004127502441
1709518813.6281307,3430,0.7814114689826965
1709518814.2762513,3433,0.7798905372619629
1709518815.354126,3438,0.7785065174102783
1709518816.8673744,3445,0.7630128264427185
1709518817.7560587,3449,0.7818659543991089
1709518818.201098,3451,0.7817344665527344
1709518819.4932725,3457,0.7686533331871033
1709518819.7008681,3458,0.7763855457305908
1709518821.009694,3464,0.7727898359298706
1709518822.5501413,3471,0.7563682794570923
1709518823.8670583,3477,0.7670547962188721
1709518824.5210772,3480,0.7856414318084717
1709518825.8531373,3486,0.810601532459259
1709518828.235992,3497,0.7780697345733643
1709518828.677948,3499,0.7770765423774719
1709518830.8895965,3509,0.760072648525238
1709518831.5527225,3512,0.7421722412109375
1709518831.979897,3514,0.7681156992912292
1709518833.0500917,3519,0.7667786478996277
1709518836.494315,3535,0.7606183290481567
1709518836.9404387,3537,0.748769998550415
1709518838.2225602,3543,0.7371460199356079
1709518839.0696254,3547,0.7640064358711243
1709518839.4918864,3549,0.7693918943405151
1709518840.9820175,3556,0.8094643354415894
1709518842.511022,3563,0.7734029293060303
1709518845.138542,3575,0.7888753414154053
1709518846.242553,3580,0.8117734789848328
1709518848.8340485,3592,0.80440753698349
1709518849.046048,3593,0.8040463924407959
1709518850.375208,3599,0.8026407957077026
1709518850.5882447,3600,0.7949789762496948
1709518853.600505,3614,0.7813133001327515
1709518854.4487655,3618,0.7944766283035278
1709518854.8839676,3620,0.8033933639526367
1709518855.3160594,3622,0.8112964630126953
1709518855.981161,3625,0.8278449177742004
1709518856.627772,3628,0.8376820087432861
1709518858.5594573,3637,0.780969500541687
1709518859.852179,3643,0.7694511413574219
1709518860.2914224,3645,0.7696642875671387
1709518862.7172222,3656,0.7657690048217773
1709518862.9452865,3657,0.8016247749328613
1709518864.2275293,3663,0.7531523704528809
1709518865.7398453,3670,0.781730055809021
1709518882.0447974,3694,0.8082672357559204
1709518883.3716047,3700,0.7700235247612
1709518883.7907176,3702,0.7648884057998657
1709518888.491091,3723,0.7820056676864624
1709518889.1770964,3726,0.7935405373573303
1709518890.0662963,3730,0.7694430947303772
1709518890.309428,3731,0.7674257755279541
1709518890.626479,3732,0.7838466763496399
1709518892.1074755,3738,0.7883102893829346
1709518892.7996416,3741,0.7626895308494568
1709518893.2497277,3743,0.7788182497024536
1709518895.2441685,3752,0.7826117277145386
1709518896.7860107,3759,0.7444647550582886
1709518897.8541772,3764,0.7741695046424866
1709518899.6100795,3772,0.7812235951423645
1709518900.4980824,3776,0.7975982427597046
1709518901.4036577,3780,0.7892482876777649
1709518904.2898862,3793,0.8163815140724182
1709518904.7264972,3795,0.7974845767021179
1709518905.3706067,3798,0.7789679169654846
1709518908.0261934,3810,0.812528133392334
1709518909.0127585,3814,0.764734148979187
1709518910.2678187,3819,0.7860303521156311
