Wall time,Step,Value
1709392533.93992,1660,0.8313853740692139
1709392535.9302628,1668,0.8266459703445435
1709392536.8961432,1672,0.7817922830581665
1709392537.5938332,1675,0.812645673751831
1709392539.2234235,1682,0.8001883029937744
1709392547.1391513,1691,0.19230394065380096
1709392548.081001,1695,0.20318874716758728
1709392548.3157487,1696,0.19274233281612396
1709392548.5469747,1697,0.20345176756381989
1709392549.0064378,1699,0.19493432343006134
1709392549.7009373,1702,0.21013613045215607
1709392557.166625,1709,0.835303783416748
1709392559.2679284,1718,0.8108525276184082
1709392561.5199456,1728,0.812883198261261
1709392562.4541633,1732,0.8166450262069702
1709392562.9096398,1734,0.8105611801147461
1709392563.6028914,1737,0.8255364298820496
1709392564.722152,1742,0.8235234618186951
1709392565.4079964,1745,0.8165076375007629
1709392565.6282597,1746,0.8156395554542542
1709392565.8505166,1747,0.8083351254463196
1709392566.9192076,1752,0.8141664862632751
1709392570.0480833,1766,0.8159199357032776
1709392572.0683684,1775,0.7930074334144592
1709392573.3946393,1781,0.7813535332679749
1709392574.9535322,1788,0.7827281951904297
1709392575.2236278,1789,0.8027089834213257
1709392577.2027159,1798,0.7968722581863403
1709392578.736462,1805,0.7920215725898743
1709392581.4071693,1817,0.7956312298774719
1709392582.933189,1824,0.8056322336196899
1709392583.3896623,1826,0.7868531346321106
1709392584.2647352,1830,0.8166062235832214
1709392586.484512,1840,0.8234291076660156
1709392586.6997917,1841,0.8041257858276367
1709392587.3452265,1844,0.8103334307670593
1709392588.4505677,1849,0.8287615180015564
1709392589.3176682,1853,0.8312105536460876
1709392592.1935718,1866,0.7994059324264526
1709392592.8354251,1869,0.8102973103523254
1709392594.1467922,1875,0.8242378830909729
1709392594.4697115,1876,0.790657639503479
1709392594.8295083,1877,0.8127177953720093
1709392602.4078288,1911,0.8637845516204834
1709392603.7184877,1917,0.8395177721977234
1709392605.2723026,1924,0.8354126214981079
1709392606.6150377,1930,0.8520408272743225
1709392607.4901109,1934,0.8498954176902771
1709392607.9391966,1936,0.8623985648155212
1709392608.3830128,1938,0.827172040939331
1709392609.6971319,1944,0.8329150676727295
1709392610.396441,1947,0.8354712724685669
1709392610.833284,1949,0.8195657134056091
1709392611.4861643,1952,0.8375754952430725
1709392612.1474164,1955,0.819900393486023
1709392612.8251495,1958,0.8090334534645081
1709392614.824967,1967,0.8262795805931091
1709392615.2645075,1969,0.8159322142601013
1709392623.8227131,1981,0.20266978442668915
1709392624.1217132,1982,0.2029479742050171
1709392624.4276893,1983,0.19931162893772125
1709392633.7135882,1997,0.818636953830719
1709392634.8350506,2001,0.8033004999160767
1709392635.921303,2005,0.8023686408996582
1709392637.0102966,2009,0.8115583062171936
1709392638.0957978,2013,0.8054586052894592
1709392638.6624472,2015,0.8217772245407104
1709392639.2066696,2017,0.8226889371871948
1709392641.3884718,2025,0.8134662508964539
1709392641.9288216,2027,0.8144795894622803
1709392642.7701452,2030,0.8219996094703674
1709392643.594533,2033,0.8206380605697632
1709392644.4203246,2036,0.8355919718742371
1709392644.9638336,2038,0.8116024136543274
1709392645.7832954,2041,0.8127182722091675
1709392651.1417315,2060,0.8308786153793335
1709392654.4643524,2072,0.7975509762763977
1709392654.7374818,2073,0.8178103566169739
1709392655.0181818,2074,0.8309956789016724
1709392655.5583751,2076,0.8225409984588623
1709392655.8274748,2077,0.8036019802093506
1709392656.3813925,2079,0.8155680298805237
1709392656.937601,2081,0.8050611615180969
1709392658.0379279,2085,0.8137895464897156
1709392659.1193984,2089,0.8016244173049927
1709392660.48457,2094,0.8172671794891357
1709392661.0477464,2096,0.8091084957122803
1709392663.026954,2103,0.8255687355995178
1709392665.2292037,2111,0.8299400210380554
1709392666.32777,2115,0.8036879897117615
1709392667.7321277,2120,0.8096571564674377
1709392668.2829137,2122,0.7791659235954285
1709392668.570064,2123,0.7867586612701416
1709392672.7758338,2138,0.787119448184967
1709392673.6001806,2141,0.8033801317214966
1709392674.4310353,2144,0.7860298752784729
1709392674.7021284,2145,0.7882435917854309
1709392675.78887,2149,0.7899815440177917
1709392676.3316596,2151,0.7711234092712402
1709392677.7192676,2156,0.8222237229347229
1709392679.930051,2164,0.8343185782432556
1709392680.2141054,2165,0.8567568063735962
1709392681.3170373,2169,0.8114007115364075
1709392681.860225,2171,0.8470087051391602
1709392682.4612184,2173,0.8579257726669312
1709392683.5561934,2177,0.8440904021263123
1709392686.3428097,2187,0.8110609650611877
1709392686.9326224,2189,0.8489248156547546
1709392687.4818225,2191,0.8137319087982178
1709392687.7479682,2192,0.8280699253082275
1709392688.8564334,2196,0.7953105568885803
1709392689.7031898,2199,0.8059667944908142
1709392691.9469934,2207,0.7574158310890198
1709392693.046896,2211,0.7667883634567261
1709392696.9465218,2225,0.8069939017295837
1709392698.0390208,2229,0.7917032241821289
1709392698.575775,2231,0.7981605529785156
1709392699.9274004,2236,0.8301835060119629
1709392700.2293904,2237,0.8252468705177307
1709392700.7875276,2239,0.8327459096908569
1709392701.3452804,2241,0.8385946154594421
1709392701.618367,2242,0.8688514828681946
1709392702.1665676,2244,0.8427435755729675
1709392702.7228203,2246,0.8451064229011536
1709392702.999893,2247,0.8232131004333496
1709392704.9204655,2254,0.836806058883667
1709392711.4681365,2257,0.20546089112758636
1709392712.97709,2262,0.20154984295368195
1709392723.5648592,2281,0.8454479575157166
1709392726.3976805,2291,0.8259618282318115
1709392728.060197,2297,0.8209441304206848
1709392728.8791413,2300,0.8133116960525513
1709392729.6985655,2303,0.8287187218666077
1709392730.5168684,2306,0.8300483226776123
1709392730.793941,2307,0.8108057975769043
1709392731.064037,2308,0.8303872346878052
1709392733.8142598,2318,0.8582976460456848
1709392734.0913432,2319,0.8590012788772583
1709392734.3710637,2320,0.8561737537384033
1709392734.913338,2322,0.8032078146934509
1709392738.2393017,2334,0.8379883766174316
1709392738.5163746,2335,0.800560712814331
1709392739.0615516,2337,0.791215717792511
1709392741.2481802,2345,0.7893973588943481
1709392743.7427592,2354,0.8053933382034302
1709392748.537101,2371,0.8127763867378235
1709392752.4884996,2385,0.8012154698371887
1709392753.609918,2389,0.8033987283706665
1709392753.8790226,2390,0.7951441407203674
1709392754.4292295,2392,0.7925212979316711
1709392756.6655805,2400,0.8133794665336609
1709392757.246637,2402,0.7964649200439453
1709392758.3924696,2406,0.8017387986183167
1709392761.1345434,2416,0.7972267270088196
1709392763.311533,2424,0.7905368208885193
1709392763.5816302,2425,0.7939306497573853
1709392766.617887,2436,0.7889893054962158
1709392768.9109569,2444,0.7767127156257629
1709392770.6349566,2450,0.7836558818817139
1709392770.907114,2451,0.8040881156921387
1709392771.4603426,2453,0.8162499070167542
1709392772.0045834,2455,0.8046606779098511
1709392773.4103084,2460,0.8128808736801147
1709392780.4597528,2485,0.7873738408088684
1709392780.7467973,2486,0.7672055959701538
1709392783.6532063,2496,0.7959570288658142
1709392784.2204683,2498,0.7782597541809082
1709392785.3265886,2502,0.7891973853111267
1709392785.5987155,2503,0.7780467867851257
1709392788.6461415,2514,0.7566778063774109
1709392789.4988246,2517,0.7753421068191528
1709392791.2003262,2523,0.7764737606048584
1709392792.6212144,2528,0.8062338829040527
1709392793.2182894,2530,0.8216026425361633
1709392793.7705293,2532,0.8174712061882019
1709392794.3292773,2534,0.8069806098937988
1709392802.4481997,2543,0.18727780878543854
1709392803.6655476,2547,0.1959867924451828
1709392804.8745074,2551,0.1906120628118515
1709392805.4884539,2553,0.19144855439662933
1709392811.5076046,2556,0.7861537337303162
1709392814.0437489,2565,0.7738198041915894
1709392814.3188658,2566,0.803427517414093
1709392817.1151903,2576,0.7862266898155212
1709392817.6524014,2578,0.7961298823356628
1709392820.9793665,2590,0.804652214050293
1709392821.2535336,2591,0.7950447201728821
1709392821.5351315,2592,0.8100235462188721
1709392822.6286488,2596,0.7931311726570129
1709392823.7241843,2600,0.7602456212043762
1709392825.3473744,2606,0.7702732682228088
1709392825.625445,2607,0.8062644600868225
1709392830.0568748,2623,0.805294394493103
1709392830.921651,2626,0.8260962963104248
1709392831.7898684,2629,0.8228508830070496
1709392832.0640366,2630,0.7959001660346985
1709392834.2823653,2638,0.8001386523246765
1709392835.9220147,2644,0.8038680553436279
1709392837.5538907,2650,0.7774844765663147
1709392838.9045525,2655,0.799118161201477
1709392844.1536489,2674,0.8325377702713013
1709392845.2331595,2678,0.8349512815475464
1709392845.7739377,2680,0.8248394727706909
1709392847.2173972,2685,0.8407486081123352
1709392848.6683,2690,0.8721779584884644
1709392852.254102,2703,0.8461499810218811
1709392853.358456,2707,0.8834412097930908
1709392854.169852,2710,0.8572229743003845
1709392858.4752846,2725,0.8366966843605042
1709392861.5172858,2736,0.8263038992881775
1709392861.789376,2737,0.8138233423233032
1709392862.6037517,2740,0.8085654377937317
1709392864.274009,2746,0.7817611694335938
1709392866.2146294,2753,0.8081103563308716
1709392866.494821,2754,0.8304490447044373
1709392866.768256,2755,0.8276426792144775
1709392867.052368,2756,0.8412060737609863
1709392867.3374188,2757,0.8442902565002441
1709392869.839908,2766,0.8082411289215088
1709392876.2130356,2789,0.8448331952095032
1709392876.4797552,2790,0.856314480304718
1709392876.7528496,2791,0.8565586805343628
1709392878.672179,2798,0.8379978537559509
1709392881.7308674,2809,0.830138087272644
1709392882.276123,2811,0.806223452091217
1709392885.6170871,2823,0.7924830317497253
1709392891.39756,2824,0.19975951313972473
1709392892.3211937,2827,0.19438646733760834
1709392892.9351404,2829,0.20602446794509888
1709392893.2391238,2830,0.1951136440038681
1709392893.8496385,2832,0.19250524044036865
1709392904.8874793,2851,0.7973902225494385
1709392906.2584593,2856,0.8002122640609741
1709392907.0894034,2859,0.7985959053039551
1709392907.9256806,2862,0.7878648638725281
1709392910.5231905,2871,0.8322474360466003
1709392910.7943225,2872,0.8312411904335022
1709392913.007501,2880,0.8199442625045776
1709392913.2756417,2881,0.8301944136619568
1709392914.911843,2887,0.7980979681015015
1709392915.735157,2890,0.7962362170219421
1709392917.3828945,2896,0.7892821431159973
1709392917.9350533,2898,0.7942565679550171
1709392918.4742541,2900,0.8013420104980469
1709392923.144311,2917,0.7966039180755615
1709392923.721102,2919,0.7957233786582947
1709392923.9962296,2920,0.7791756987571716
1709392924.2713091,2921,0.8088377714157104
1709392927.3200836,2932,0.7867740392684937
1709392930.0847044,2942,0.8054937720298767
1709392932.2999759,2950,0.7999338507652283
1709392937.0273988,2967,0.7990394234657288
1709392938.9359446,2974,0.8120834231376648
1709392939.2090309,2975,0.8250296711921692
1709392940.0153384,2978,0.8303572535514832
1709392944.4577157,2994,0.809926450252533
1709392945.549193,2998,0.7949675917625427
1709392946.9121313,3003,0.8142910003662109
1709392947.4665022,3005,0.8252707719802856
1709392948.014673,3007,0.8099387884140015
1709392948.5619721,3009,0.8157615661621094
1709392949.11225,3011,0.7918301224708557
1709392950.2186825,3015,0.7950865030288696
1709392950.4932966,3016,0.7962847948074341
1709392951.3276458,3019,0.8086512684822083
1709392952.998058,3025,0.8177729249000549
1709392953.5467703,3027,0.8164414763450623
1709392954.3640366,3030,0.8323303461074829
1709392956.6360168,3038,0.8086085915565491
1709392957.2151022,3040,0.8103293180465698
1709392957.4961991,3041,0.8170379996299744
1709392957.7802956,3042,0.8041329979896545
1709392960.0119967,3050,0.7982805371284485
1709392964.135206,3065,0.8076906204223633
1709392964.6974068,3067,0.7935163378715515
1709392965.2705283,3069,0.8181501030921936
1709392965.8483624,3071,0.8095845580101013
1709392968.8438952,3082,0.785194993019104
1709392969.9452927,3086,0.8045637607574463
1709392973.5631182,3099,0.818352460861206
1709392974.7099378,3103,0.8003244996070862
1709392985.9882693,3122,0.2081596702337265
1709392995.451661,3137,0.8341236114501953
1709392995.719805,3138,0.8151116967201233
1709392997.374016,3144,0.831779420375824
1709392997.6490963,3145,0.8187974691390991
1709392998.256066,3147,0.8200414180755615
1709392999.1007679,3150,0.7881106734275818
1709393000.508076,3155,0.7961022853851318
1709393001.604045,3159,0.7904497385025024
1709393002.1566887,3161,0.7779991626739502
1709393006.630235,3177,0.7785133719444275
1709393009.6835098,3188,0.7713243961334229
1709393011.6157303,3195,0.8035356402397156
1709393011.898821,3196,0.7845229506492615
1709393013.8092082,3203,0.8365990519523621
1709393014.6185205,3206,0.8156834244728088
1709393021.1789582,3230,0.7995696067810059
1709393022.017237,3233,0.8089008927345276
1709393023.9166265,3240,0.8129481673240662
1709393024.7767498,3243,0.7688307762145996
1709393025.0519023,3244,0.7805883884429932
1709393025.5917153,3246,0.7884373664855957
1709393025.867909,3247,0.7562784552574158
1709393027.7962453,3254,0.7422875761985779
1709393031.5226998,3267,0.7683318853378296
1709393032.9371743,3272,0.7909533381462097
1709393035.477396,3281,0.7674131989479065
1709393036.0196939,3283,0.7727813720703125
1709393036.555463,3285,0.7601727247238159
1709393038.5082405,3292,0.8080761432647705
1709393042.094532,3305,0.8145869374275208
1709393042.6548047,3307,0.8087375164031982
1709393044.308928,3313,0.8079866170883179
1709393046.5761306,3321,0.8319907188415527
1709393048.2303388,3327,0.8064768314361572
1709393048.5064828,3328,0.8024976253509521
1709393049.8811018,3333,0.7939561605453491
1709393051.245617,3338,0.7891181707382202
1709393053.1989264,3345,0.8290089964866638
1709393055.428122,3353,0.803199291229248
1709393056.5142636,3357,0.7894354462623596
1709393057.6225727,3361,0.7886160612106323
1709393061.2185,3374,0.8453909158706665
1709393061.7592087,3376,0.8273212909698486
1709393062.3034577,3378,0.8586025238037109
1709393063.1466455,3381,0.8748575448989868
1709393064.5038023,3386,0.8940475583076477
1709393075.0107188,3403,0.20590746402740479
1709393081.5985415,3408,0.850117564201355
1709393086.5968628,3426,0.8451864123344421
1709393087.7187486,3430,0.8600016832351685
1709393088.536615,3433,0.8475462198257446
1709393089.9081154,3438,0.8331645727157593
1709393091.8477027,3445,0.7965357303619385
1709393092.9271142,3449,0.8193016648292542
1709393093.5092392,3451,0.8305148482322693
1709393095.1853945,3457,0.8644731640815735
1709393095.4614713,3458,0.8635098338127136
1709393097.1113782,3464,0.8753299713134766
1709393099.027781,3471,0.870720624923706
1709393100.7250147,3477,0.8398405313491821
1709393101.5453422,3480,0.8355997800827026
1709393103.2295523,3486,0.8588840961456299
1709393106.3267193,3497,0.8492211699485779
1709393106.89545,3499,0.8606389760971069
1709393109.7785077,3509,0.8458712697029114
1709393110.6099417,3512,0.8117989301681519
1709393111.1630912,3514,0.8447180390357971
1709393112.5228443,3519,0.8268749713897705
1709393117.0019531,3535,0.8461745977401733
1709393117.5401902,3537,0.82572340965271
1709393119.2065089,3543,0.8057284951210022
1709393120.2939508,3547,0.820728600025177
1709393120.8541982,3549,0.8270587921142578
1709393122.7540276,3556,0.8363312482833862
1709393124.7341034,3563,0.8284159302711487
1709393128.0564735,3575,0.8243732452392578
1709393129.4279995,3580,0.8449779152870178
1709393132.7752032,3592,0.8431230187416077
1709393133.0443034,3593,0.8473110198974609
1709393134.7494438,3599,0.8744427561759949
1709393135.0226004,3600,0.8545293807983398
1709393138.8610883,3614,0.878822386264801
1709393139.9970088,3618,0.9097230434417725
1709393140.5771108,3620,0.9367399215698242
1709393141.165149,3622,0.932348906993866
1709393142.032738,3625,0.9354341626167297
1709393142.843616,3628,0.9488140344619751
1709393145.3122573,3637,0.8909369111061096
1709393146.9713516,3643,0.8964351415634155
1709393147.5205941,3645,0.9205474853515625
1709393150.560353,3656,0.8656501770019531
1709393150.843435,3657,0.8826912045478821
1709393152.5540044,3663,0.869060754776001
1709393154.5103395,3670,0.9123411178588867
1709393172.521497,3694,0.9311000108718872
1709393174.1653159,3700,0.90248703956604
1709393174.7174695,3702,0.8833012580871582
1709393180.6593707,3723,0.9590622186660767
1709393181.487212,3726,0.9815751910209656
1709393182.56966,3730,0.9873747229576111
1709393182.8467338,3731,0.9993857145309448
1709393183.1198547,3732,0.9725517630577087
1709393184.8179853,3738,1.0248444080352783
1709393185.6439059,3741,0.973731279373169
1709393186.2199826,3743,0.987449049949646
1709393188.6820877,3752,1.0622204542160034
1709393190.6314125,3759,1.030011773109436
1709393192.0209384,3764,1.189430832862854
1709393194.2105308,3772,1.3497201204299927
1709393195.309878,3776,1.392674207687378
1709393196.4555526,3780,1.5511023998260498
1709393200.0651224,3793,1.6401945352554321
1709393200.6153598,3795,1.5073000192642212
1709393201.4476864,3798,1.465120553970337
1709393204.8332102,3810,1.178216814994812
1709393205.9162915,3814,1.1036065816879272
1709393207.37117,3819,1.3013248443603516
1709393207.940304,3821,1.3453766107559204
